Date;Cierre;Apertura;Maximo;Minimo;var%
1/07/2013;1.3064;1.3006;1.3067;1.3001;0.42
2/07/2013;1.2979;1.3065;1.308;1.2964;-0.65
3/07/2013;1.3009;1.2978;1.3032;1.2923;0.23
4/07/2013;1.2913;1.3009;1.3024;1.2883;-0.74
5/07/2013;1.2832;1.2913;1.2918;1.2807;-0.63
8/07/2013;1.287;1.2825;1.2883;1.2809;0.3
9/07/2013;1.2781;1.287;1.2899;1.2755;-0.69
10/07/2013;1.2976;1.2781;1.2985;1.2765;1.53
11/07/2013;1.3096;1.298;1.3204;1.2965;0.92
12/07/2013;1.3068;1.3097;1.3103;1.3;-0.21
15/07/2013;1.3062;1.3066;1.3085;1.2994;-0.05
16/07/2013;1.3162;1.3062;1.3175;1.3052;0.77
17/07/2013;1.3125;1.3161;1.3177;1.3084;-0.28
18/07/2013;1.311;1.3125;1.3128;1.3066;-0.11
19/07/2013;1.3142;1.311;1.3154;1.3087;0.24
22/07/2013;1.3186;1.3142;1.322;1.3131;0.33
23/07/2013;1.3224;1.3186;1.3241;1.3165;0.29
24/07/2013;1.3201;1.3222;1.3256;1.3176;-0.17
25/07/2013;1.3277;1.3199;1.3296;1.3165;0.58
26/07/2013;1.3279;1.3277;1.3297;1.3252;0.02
29/07/2013;1.3262;1.3276;1.3297;1.3241;-0.13
30/07/2013;1.3263;1.3262;1.3302;1.3234;0.01
31/07/2013;1.3302;1.3264;1.3346;1.3215;0.29
1/08/2013;1.3207;1.3301;1.3311;1.3197;-0.71
2/08/2013;1.3283;1.3207;1.3295;1.319;0.58
5/08/2013;1.3258;1.3274;1.3302;1.3232;-0.19
6/08/2013;1.3306;1.3258;1.3325;1.3245;0.36
7/08/2013;1.3337;1.3307;1.3347;1.3266;0.23
8/08/2013;1.3382;1.3338;1.3403;1.3329;0.34
9/08/2013;1.3343;1.338;1.3391;1.3333;-0.29
12/08/2013;1.33;1.334;1.3346;1.3278;-0.32
13/08/2013;1.3262;1.3299;1.3317;1.3233;-0.29
14/08/2013;1.3256;1.3262;1.3279;1.3239;-0.05
15/08/2013;1.3348;1.3256;1.3365;1.3207;0.69
16/08/2013;1.3329;1.3346;1.338;1.331;-0.14
19/08/2013;1.3335;1.3328;1.3376;1.3316;0.05
20/08/2013;1.3417;1.3336;1.3453;1.3323;0.61
21/08/2013;1.3357;1.3416;1.3428;1.3335;-0.45
22/08/2013;1.3356;1.3355;1.3375;1.3299;-0.01
23/08/2013;1.3382;1.3356;1.341;1.3333;0.19
26/08/2013;1.3369;1.3382;1.3394;1.3356;-0.1
27/08/2013;1.3393;1.3368;1.34;1.3324;0.18
28/08/2013;1.334;1.3393;1.3399;1.3306;-0.4
29/08/2013;1.3241;1.3339;1.3344;1.3219;-0.74
30/08/2013;1.3222;1.3243;1.3256;1.3175;-0.14
2/09/2013;1.3192;1.3234;1.3238;1.3184;-0.23
3/09/2013;1.317;1.3191;1.3198;1.3138;-0.17
4/09/2013;1.3209;1.3171;1.322;1.3156;0.3
5/09/2013;1.312;1.3207;1.3223;1.311;-0.67
6/09/2013;1.318;1.3119;1.3189;1.3104;0.46
9/09/2013;1.3255;1.3169;1.3281;1.3159;0.57
10/09/2013;1.3268;1.3255;1.3276;1.323;0.1
11/09/2013;1.3312;1.327;1.3327;1.3245;0.33
12/09/2013;1.3299;1.331;1.3326;1.3261;-0.1
13/09/2013;1.3294;1.3299;1.3323;1.3255;-0.04
16/09/2013;1.3334;1.3306;1.3386;1.3296;0.3
17/09/2013;1.3359;1.3334;1.3371;1.3326;0.19
18/09/2013;1.3522;1.3359;1.3542;1.3338;1.22
19/09/2013;1.353;1.3521;1.3569;1.35;0.06
20/09/2013;1.3524;1.3531;1.355;1.3498;-0.04
23/09/2013;1.3493;1.3546;1.3556;1.3479;-0.23
24/09/2013;1.3474;1.3493;1.3519;1.3464;-0.14
25/09/2013;1.3526;1.3473;1.3538;1.3461;0.39
26/09/2013;1.3489;1.3526;1.3529;1.3471;-0.27
27/09/2013;1.3522;1.3487;1.3565;1.3473;0.24
30/09/2013;1.3526;1.348;1.3557;1.3468;0.03
1/10/2013;1.3526;1.3528;1.359;1.3517;0
2/10/2013;1.3579;1.3527;1.3609;1.3509;0.39
3/10/2013;1.3618;1.3577;1.3646;1.3576;0.29
4/10/2013;1.3558;1.3618;1.3632;1.3538;-0.44
7/10/2013;1.3582;1.3556;1.3592;1.3542;0.18
8/10/2013;1.3573;1.3583;1.3609;1.3558;-0.07
9/10/2013;1.3524;1.3573;1.3605;1.3486;-0.36
10/10/2013;1.352;1.3524;1.3546;1.3488;-0.03
11/10/2013;1.3542;1.3519;1.3582;1.3517;0.16
14/10/2013;1.3561;1.3544;1.3598;1.3542;0.14
15/10/2013;1.3523;1.3561;1.3571;1.3479;-0.28
16/10/2013;1.3535;1.3523;1.3567;1.3472;0.09
17/10/2013;1.3676;1.3535;1.3681;1.3514;1.04
18/10/2013;1.3685;1.3674;1.3704;1.3659;0.07
21/10/2013;1.3683;1.3687;1.3691;1.3651;-0.01
22/10/2013;1.3781;1.3683;1.3794;1.3662;0.72
23/10/2013;1.3777;1.3784;1.3794;1.3741;-0.03
24/10/2013;1.38;1.3776;1.3826;1.3764;0.17
25/10/2013;1.3805;1.3801;1.3833;1.3774;0.04
28/10/2013;1.3784;1.3803;1.3817;1.3775;-0.15
29/10/2013;1.3746;1.3784;1.3813;1.3735;-0.28
30/10/2013;1.3736;1.3745;1.3785;1.3696;-0.07
31/10/2013;1.3584;1.3737;1.374;1.3577;-1.11
1/11/2013;1.3487;1.3584;1.3592;1.3481;-0.71
4/11/2013;1.3516;1.3489;1.3527;1.3443;0.22
5/11/2013;1.3474;1.3514;1.3523;1.3449;-0.31
6/11/2013;1.3512;1.3476;1.355;1.3468;0.28
7/11/2013;1.342;1.3514;1.3529;1.3296;-0.68
8/11/2013;1.3371;1.342;1.3439;1.3317;-0.37
11/11/2013;1.3407;1.3361;1.3417;1.3344;0.27
12/11/2013;1.3436;1.3407;1.3457;1.3359;0.22
13/11/2013;1.3487;1.3436;1.3497;1.3392;0.38
14/11/2013;1.3459;1.3489;1.3499;1.3419;-0.21
15/11/2013;1.3495;1.3458;1.3506;1.3432;0.27
18/11/2013;1.3505;1.3502;1.3543;1.3475;0.07
19/11/2013;1.3539;1.3505;1.3549;1.3488;0.25
20/11/2013;1.3439;1.3539;1.3579;1.3417;-0.74
21/11/2013;1.3482;1.344;1.3487;1.3399;0.32
22/11/2013;1.3558;1.3482;1.3558;1.3462;0.56
25/11/2013;1.3516;1.355;1.3561;1.3491;-0.31
26/11/2013;1.3572;1.3517;1.3575;1.3514;0.41
27/11/2013;1.3579;1.3571;1.3613;1.3557;0.05
28/11/2013;1.3605;1.358;1.3619;1.3563;0.19
29/11/2013;1.359;1.3605;1.3622;1.3579;-0.11
2/12/2013;1.3542;1.359;1.3617;1.3525;-0.35
3/12/2013;1.359;1.354;1.3613;1.3523;0.35
4/12/2013;1.3594;1.3589;1.3605;1.3528;0.03
5/12/2013;1.3668;1.3594;1.3678;1.3542;0.54
6/12/2013;1.3706;1.3668;1.3708;1.363;0.28
9/12/2013;1.3739;1.372;1.3747;1.3694;0.24
10/12/2013;1.3761;1.3738;1.3797;1.3733;0.16
11/12/2013;1.3786;1.376;1.3811;1.3739;0.18
12/12/2013;1.3755;1.3787;1.3804;1.3736;-0.22
13/12/2013;1.3743;1.3755;1.3771;1.371;-0.09
16/12/2013;1.3761;1.374;1.3799;1.3724;0.13
17/12/2013;1.3768;1.3762;1.3784;1.3724;0.05
18/12/2013;1.3685;1.377;1.3813;1.3675;-0.6
19/12/2013;1.3663;1.3685;1.3695;1.3649;-0.16
20/12/2013;1.3672;1.3662;1.371;1.3624;0.07
23/12/2013;1.3696;1.367;1.3717;1.3666;0.18
24/12/2013;1.3684;1.3697;1.3704;1.3655;-0.09
25/12/2013;1.368;1.3684;1.371;1.3661;-0.03
26/12/2013;1.3691;1.3679;1.3702;1.3662;0.08
27/12/2013;1.3742;1.3692;1.3893;1.3686;0.37
30/12/2013;1.3805;1.3744;1.3821;1.3729;0.46
31/12/2013;1.3746;1.3803;1.3813;1.3742;-0.43
1/01/2014;1.3754;1.3742;1.3769;1.3742;0.06
2/01/2014;1.3672;1.3756;1.3777;1.363;-0.6
3/01/2014;1.3588;1.3672;1.3674;1.3582;-0.61
6/01/2014;1.3628;1.3589;1.3653;1.3571;0.29
7/01/2014;1.3616;1.3627;1.3657;1.3596;-0.09
8/01/2014;1.3575;1.3617;1.3636;1.3554;-0.3
9/01/2014;1.3609;1.3577;1.3636;1.355;0.25
10/01/2014;1.367;1.3609;1.3689;1.3577;0.45
13/01/2014;1.3672;1.3669;1.3685;1.3637;0.01
14/01/2014;1.3679;1.367;1.3699;1.3648;0.05
15/01/2014;1.3605;1.368;1.3684;1.3582;-0.54
16/01/2014;1.362;1.3604;1.365;1.3582;0.11
17/01/2014;1.3541;1.362;1.3623;1.3517;-0.58
20/01/2014;1.3552;1.3543;1.357;1.3508;0.08
21/01/2014;1.3561;1.3552;1.3571;1.3518;0.07
22/01/2014;1.3548;1.3559;1.3584;1.3535;-0.1
23/01/2014;1.3695;1.3547;1.3699;1.353;1.09
24/01/2014;1.3678;1.3697;1.3741;1.3665;-0.12
27/01/2014;1.3672;1.3677;1.3718;1.3654;-0.04
28/01/2014;1.3669;1.3673;1.3689;1.3629;-0.02
29/01/2014;1.3663;1.3668;1.3685;1.3603;-0.04
30/01/2014;1.3556;1.3662;1.3666;1.3543;-0.78
31/01/2014;1.3487;1.3557;1.357;1.348;-0.51
3/02/2014;1.3525;1.3493;1.3536;1.3476;0.28
4/02/2014;1.3519;1.3525;1.3539;1.3494;-0.04
5/02/2014;1.3533;1.3519;1.3555;1.3498;0.1
6/02/2014;1.359;1.3533;1.3621;1.3485;0.42
7/02/2014;1.3635;1.359;1.3642;1.3553;0.33
10/02/2014;1.3647;1.3634;1.3653;1.3609;0.09
11/02/2014;1.3639;1.3648;1.3686;1.3631;-0.06
12/02/2014;1.3594;1.3639;1.3655;1.3563;-0.33
13/02/2014;1.3681;1.3594;1.3694;1.3586;0.64
14/02/2014;1.3693;1.3681;1.3718;1.3674;0.09
17/02/2014;1.3708;1.3688;1.3725;1.3687;0.11
18/02/2014;1.3758;1.3706;1.377;1.3694;0.36
19/02/2014;1.3733;1.3757;1.3774;1.3724;-0.18
20/02/2014;1.3718;1.3733;1.3763;1.3685;-0.11
21/02/2014;1.374;1.372;1.376;1.3704;0.16
24/02/2014;1.3735;1.3735;1.377;1.3708;-0.04
25/02/2014;1.3746;1.3735;1.3767;1.3714;0.08
26/02/2014;1.3688;1.3744;1.3758;1.3661;-0.42
27/02/2014;1.3709;1.3687;1.3727;1.3642;0.15
28/02/2014;1.3803;1.3708;1.3824;1.3693;0.69
3/03/2014;1.3735;1.3786;1.3793;1.3725;-0.49
4/03/2014;1.3744;1.3735;1.3782;1.372;0.07
5/03/2014;1.3733;1.3742;1.3746;1.3706;-0.08
6/03/2014;1.3861;1.3734;1.3874;1.3723;0.93
7/03/2014;1.3878;1.386;1.3917;1.3854;0.12
10/03/2014;1.3877;1.3875;1.3898;1.3861;-0.01
11/03/2014;1.3859;1.3874;1.388;1.3832;-0.13
12/03/2014;1.3904;1.3859;1.3914;1.3841;0.32
13/03/2014;1.3869;1.3903;1.3968;1.3844;-0.25
14/03/2014;1.3914;1.3866;1.3937;1.3847;0.32
17/03/2014;1.3922;1.3911;1.3949;1.3879;0.06
18/03/2014;1.3934;1.3921;1.3942;1.388;0.09
19/03/2014;1.3833;1.3933;1.3935;1.3809;-0.72
20/03/2014;1.3779;1.3832;1.3845;1.3749;-0.39
21/03/2014;1.3794;1.3779;1.3813;1.3767;0.11
24/03/2014;1.3839;1.3792;1.3876;1.376;0.33
25/03/2014;1.3827;1.3839;1.3848;1.375;-0.09
26/03/2014;1.3783;1.3827;1.3829;1.3777;-0.32
27/03/2014;1.374;1.3781;1.3798;1.3729;-0.31
28/03/2014;1.3753;1.374;1.3773;1.3705;0.09
31/03/2014;1.3771;1.3755;1.3807;1.3734;0.13
1/04/2014;1.3794;1.3769;1.3817;1.3767;0.17
2/04/2014;1.3767;1.3792;1.3821;1.3752;-0.2
3/04/2014;1.372;1.3768;1.3807;1.3699;-0.34
4/04/2014;1.3703;1.3719;1.3732;1.3672;-0.12
7/04/2014;1.3741;1.3696;1.3749;1.3689;0.28
8/04/2014;1.3796;1.3741;1.3813;1.3737;0.4
9/04/2014;1.3855;1.3794;1.3862;1.3779;0.43
10/04/2014;1.3888;1.3855;1.3899;1.3835;0.24
11/04/2014;1.3885;1.3888;1.3907;1.3864;-0.02
14/04/2014;1.3821;1.3839;1.3866;1.381;-0.46
15/04/2014;1.3814;1.3821;1.3835;1.379;-0.05
16/04/2014;1.3816;1.3814;1.3852;1.3804;0.01
17/04/2014;1.3815;1.3816;1.3866;1.381;-0.01
18/04/2014;1.3815;1.3814;1.3825;1.3808;0
21/04/2014;1.3792;1.3809;1.3832;1.3786;-0.17
22/04/2014;1.3805;1.3794;1.3826;1.3785;0.09
23/04/2014;1.3817;1.3805;1.3855;1.38;0.09
24/04/2014;1.3832;1.3819;1.3843;1.3792;0.11
25/04/2014;1.3833;1.3832;1.385;1.3826;0.01
28/04/2014;1.385;1.3834;1.388;1.3814;0.12
29/04/2014;1.3812;1.3849;1.3879;1.3805;-0.27
30/04/2014;1.3868;1.3813;1.3878;1.3777;0.41
1/05/2014;1.387;1.3866;1.3889;1.3861;0.01
2/05/2014;1.387;1.3868;1.3881;1.3811;0
5/05/2014;1.3876;1.3872;1.3892;1.3865;0.04
6/05/2014;1.3928;1.3875;1.3952;1.3869;0.37
7/05/2014;1.3912;1.3928;1.394;1.391;-0.11
8/05/2014;1.3841;1.3911;1.3993;1.3832;-0.51
9/05/2014;1.376;1.3841;1.3847;1.3746;-0.59
12/05/2014;1.3757;1.375;1.3775;1.3748;-0.02
13/05/2014;1.3704;1.3758;1.3773;1.3691;-0.39
14/05/2014;1.3715;1.3704;1.3732;1.3697;0.08
15/05/2014;1.3711;1.3715;1.3733;1.3648;-0.03
16/05/2014;1.3695;1.3712;1.3729;1.3687;-0.12
19/05/2014;1.3709;1.3703;1.3736;1.3688;0.1
20/05/2014;1.3703;1.3708;1.3714;1.3678;-0.04
21/05/2014;1.3687;1.3703;1.3724;1.3635;-0.12
22/05/2014;1.3656;1.3687;1.3689;1.3645;-0.23
23/05/2014;1.3634;1.3656;1.366;1.3615;-0.16
26/05/2014;1.3646;1.3626;1.3655;1.3615;0.09
27/05/2014;1.3634;1.3647;1.367;1.3613;-0.09
28/05/2014;1.3591;1.3635;1.3639;1.3588;-0.32
29/05/2014;1.3602;1.3589;1.3626;1.3585;0.08
30/05/2014;1.3631;1.3601;1.365;1.3598;0.21
2/06/2014;1.3597;1.3636;1.3646;1.3589;-0.25
3/06/2014;1.3628;1.3596;1.3647;1.3586;0.23
4/06/2014;1.3599;1.3628;1.3639;1.3595;-0.21
5/06/2014;1.366;1.3599;1.3671;1.3504;0.45
6/06/2014;1.3643;1.3662;1.3678;1.362;-0.12
9/06/2014;1.3594;1.3645;1.367;1.3583;-0.36
10/06/2014;1.3548;1.3594;1.3603;1.3533;-0.34
11/06/2014;1.3533;1.3548;1.3558;1.3521;-0.11
12/06/2014;1.3553;1.3533;1.3574;1.3512;0.15
13/06/2014;1.3542;1.3552;1.358;1.3519;-0.08
16/06/2014;1.3575;1.3535;1.358;1.3514;0.24
17/06/2014;1.3546;1.3574;1.3588;1.3536;-0.21
18/06/2014;1.3596;1.3546;1.3599;1.354;0.37
19/06/2014;1.3609;1.3596;1.3643;1.3582;0.1
20/06/2014;1.3599;1.3607;1.3634;1.3563;-0.07
23/06/2014;1.3605;1.3596;1.3615;1.3575;0.04
24/06/2014;1.3605;1.3603;1.3628;1.3582;0
25/06/2014;1.363;1.3607;1.3652;1.3599;0.18
26/06/2014;1.3611;1.3628;1.3641;1.3575;-0.14
27/06/2014;1.3649;1.3611;1.3652;1.3609;0.28
30/06/2014;1.3692;1.3646;1.3698;1.3639;0.32
1/07/2014;1.3679;1.3692;1.3701;1.3675;-0.09
2/07/2014;1.366;1.3679;1.3684;1.3642;-0.14
3/07/2014;1.3611;1.3659;1.3665;1.3596;-0.36
4/07/2014;1.3596;1.3613;1.3613;1.3586;-0.11
7/07/2014;1.3605;1.3596;1.3611;1.3575;0.07
8/07/2014;1.3613;1.3605;1.3619;1.3588;0.06
9/07/2014;1.3645;1.3613;1.3648;1.3601;0.24
10/07/2014;1.361;1.3644;1.3651;1.3589;-0.26
11/07/2014;1.3609;1.3609;1.3625;1.3591;-0.01
14/07/2014;1.362;1.3602;1.364;1.3597;0.08
15/07/2014;1.3572;1.362;1.3628;1.3561;-0.35
16/07/2014;1.3525;1.3567;1.3575;1.3519;-0.35
17/07/2014;1.3527;1.3525;1.3541;1.3516;0.01
18/07/2014;1.3525;1.3525;1.3535;1.3491;-0.01
21/07/2014;1.3523;1.3527;1.355;1.3512;-0.01
22/07/2014;1.3466;1.3525;1.3531;1.346;-0.42
23/07/2014;1.3465;1.3465;1.3475;1.3454;-0.01
24/07/2014;1.3464;1.3463;1.3485;1.3437;-0.01
25/07/2014;1.3432;1.3466;1.3478;1.3422;-0.24
28/07/2014;1.3441;1.3432;1.3445;1.3426;0.07
29/07/2014;1.341;1.344;1.3445;1.3403;-0.23
30/07/2014;1.3397;1.3409;1.3416;1.3366;-0.1
31/07/2014;1.3389;1.3396;1.3401;1.3371;-0.06
1/08/2014;1.343;1.3392;1.3445;1.3378;0.31
4/08/2014;1.3422;1.3427;1.3434;1.3408;-0.06
5/08/2014;1.3376;1.3422;1.3425;1.3358;-0.34
6/08/2014;1.3382;1.3377;1.3388;1.3333;0.04
7/08/2014;1.3363;1.3384;1.3394;1.3337;-0.14
8/08/2014;1.3411;1.3363;1.3433;1.3343;0.36
11/08/2014;1.3386;1.3401;1.3415;1.3378;-0.19
12/08/2014;1.3369;1.3386;1.3386;1.3335;-0.13
13/08/2014;1.3365;1.3369;1.3415;1.3342;-0.03
14/08/2014;1.3365;1.3365;1.3409;1.3348;0
15/08/2014;1.3399;1.3366;1.3412;1.3358;0.25
18/08/2014;1.3363;1.3393;1.34;1.3352;-0.27
19/08/2014;1.332;1.3363;1.3366;1.3312;-0.32
20/08/2014;1.326;1.3321;1.3327;1.3255;-0.45
21/08/2014;1.3282;1.326;1.3289;1.3242;0.17
22/08/2014;1.3243;1.3283;1.3298;1.322;-0.29
25/08/2014;1.3192;1.322;1.322;1.3184;-0.39
26/08/2014;1.3169;1.3193;1.3216;1.3165;-0.17
27/08/2014;1.3193;1.3168;1.3211;1.3152;0.18
28/08/2014;1.3183;1.3193;1.3221;1.3159;-0.08
29/08/2014;1.3133;1.3178;1.3197;1.3131;-0.38
1/09/2014;1.3128;1.3138;1.3146;1.3118;-0.04
2/09/2014;1.3133;1.313;1.3139;1.311;0.04
3/09/2014;1.3151;1.3131;1.3161;1.3122;0.14
4/09/2014;1.2945;1.3147;1.3155;1.2919;-1.57
5/09/2014;1.295;1.2944;1.2986;1.2921;0.04
8/09/2014;1.2897;1.2943;1.2963;1.2882;-0.41
9/09/2014;1.2938;1.2898;1.2959;1.286;0.32
10/09/2014;1.2917;1.2936;1.2963;1.2883;-0.16
11/09/2014;1.2926;1.2917;1.2952;1.2896;0.07
12/09/2014;1.2965;1.2925;1.298;1.2909;0.3
15/09/2014;1.2942;1.2976;1.2982;1.2908;-0.18
16/09/2014;1.296;1.2938;1.2995;1.2922;0.14
17/09/2014;1.2866;1.2959;1.2982;1.2851;-0.73
18/09/2014;1.2923;1.2865;1.2931;1.2834;0.44
19/09/2014;1.2829;1.2923;1.293;1.2827;-0.73
22/09/2014;1.285;1.2827;1.2868;1.2815;0.16
23/09/2014;1.2847;1.2851;1.2903;1.2842;-0.02
24/09/2014;1.278;1.2846;1.2864;1.2774;-0.52
25/09/2014;1.275;1.278;1.2784;1.2698;-0.23
26/09/2014;1.2685;1.2752;1.2761;1.2677;-0.51
29/09/2014;1.2685;1.2685;1.2716;1.2664;0
30/09/2014;1.2632;1.2684;1.2703;1.2571;-0.42
1/10/2014;1.2624;1.2631;1.264;1.2584;-0.06
2/10/2014;1.2668;1.2622;1.2698;1.2612;0.35
3/10/2014;1.2517;1.2668;1.2676;1.25;-1.19
6/10/2014;1.2654;1.251;1.2677;1.2504;1.09
7/10/2014;1.267;1.2656;1.2683;1.2584;0.13
8/10/2014;1.2734;1.2669;1.2749;1.2622;0.51
9/10/2014;1.2691;1.2732;1.2792;1.2664;-0.34
10/10/2014;1.2628;1.2691;1.2716;1.2605;-0.5
13/10/2014;1.2753;1.2637;1.2762;1.2619;0.99
14/10/2014;1.2659;1.2752;1.2769;1.264;-0.74
15/10/2014;1.2837;1.2659;1.2886;1.2624;1.41
16/10/2014;1.2809;1.2837;1.2847;1.2706;-0.22
17/10/2014;1.2763;1.2811;1.2837;1.2744;-0.36
20/10/2014;1.2799;1.2758;1.2817;1.2731;0.28
21/10/2014;1.2715;1.2801;1.2841;1.2713;-0.66
22/10/2014;1.2649;1.2716;1.274;1.2636;-0.52
23/10/2014;1.2647;1.2651;1.2679;1.2614;-0.02
24/10/2014;1.267;1.2645;1.2696;1.2633;0.18
27/10/2014;1.2698;1.2683;1.2725;1.2666;0.22
28/10/2014;1.2734;1.2698;1.2765;1.2683;0.28
29/10/2014;1.2632;1.2735;1.2772;1.2631;-0.8
30/10/2014;1.2613;1.2631;1.264;1.2547;-0.15
31/10/2014;1.2525;1.2612;1.2618;1.2485;-0.7
3/11/2014;1.2483;1.2515;1.2517;1.2441;-0.34
4/11/2014;1.2546;1.2483;1.2578;1.2481;0.5
5/11/2014;1.2486;1.2546;1.2568;1.2457;-0.48
6/11/2014;1.2375;1.2487;1.2535;1.2365;-0.89
7/11/2014;1.2454;1.2376;1.2471;1.2359;0.64
10/11/2014;1.2421;1.2452;1.251;1.2417;-0.26
11/11/2014;1.2475;1.2421;1.25;1.2394;0.43
12/11/2014;1.2439;1.2476;1.2499;1.2418;-0.29
13/11/2014;1.2477;1.2439;1.2492;1.2426;0.31
14/11/2014;1.2523;1.2477;1.2548;1.2399;0.37
17/11/2014;1.245;1.2526;1.2578;1.2444;-0.58
18/11/2014;1.2537;1.245;1.2546;1.2442;0.7
19/11/2014;1.2554;1.2537;1.26;1.2512;0.14
20/11/2014;1.254;1.2555;1.2576;1.2504;-0.11
21/11/2014;1.239;1.2541;1.2571;1.2376;-1.2
24/11/2014;1.2443;1.2376;1.2445;1.2357;0.43
25/11/2014;1.2475;1.2443;1.2487;1.2401;0.26
26/11/2014;1.2506;1.2475;1.2532;1.2443;0.25
27/11/2014;1.2467;1.2506;1.2524;1.2464;-0.31
28/11/2014;1.2452;1.2468;1.2492;1.2427;-0.12
1/12/2014;1.247;1.2456;1.2507;1.2419;0.14
2/12/2014;1.2383;1.2471;1.2478;1.2377;-0.7
3/12/2014;1.2311;1.2382;1.2391;1.23;-0.58
4/12/2014;1.2379;1.2313;1.2458;1.2282;0.55
5/12/2014;1.2285;1.238;1.2393;1.2271;-0.76
8/12/2014;1.2317;1.2278;1.2344;1.2246;0.26
9/12/2014;1.2375;1.2317;1.2448;1.2292;0.47
10/12/2014;1.2448;1.2374;1.2449;1.2361;0.59
11/12/2014;1.2411;1.2448;1.2496;1.237;-0.3
12/12/2014;1.2462;1.2413;1.2487;1.2384;0.41
15/12/2014;1.2437;1.2462;1.2485;1.2414;-0.2
16/12/2014;1.2511;1.2437;1.2571;1.2433;0.59
17/12/2014;1.2343;1.2512;1.2517;1.2322;-1.34
18/12/2014;1.2286;1.2342;1.2353;1.2265;-0.46
19/12/2014;1.2228;1.2288;1.2305;1.2222;-0.47
22/12/2014;1.2231;1.2226;1.2273;1.2216;0.02
23/12/2014;1.2172;1.2231;1.2247;1.2165;-0.48
24/12/2014;1.2195;1.2172;1.2222;1.217;0.19
25/12/2014;1.2222;1.2195;1.2256;1.2186;0.22
26/12/2014;1.2176;1.2224;1.2228;1.2168;-0.38
29/12/2014;1.2152;1.2182;1.2221;1.2142;-0.2
30/12/2014;1.2157;1.2151;1.2188;1.2123;0.04
31/12/2014;1.2098;1.2155;1.2172;1.2096;-0.49
1/01/2015;1.2104;1.21;1.2107;1.2094;0.05
2/01/2015;1.2003;1.2106;1.2111;1.2001;-0.83
5/01/2015;1.1934;1.2003;1.2008;1.1883;-0.57
6/01/2015;1.1889;1.1933;1.1969;1.1884;-0.38
7/01/2015;1.1839;1.1892;1.1898;1.1803;-0.42
8/01/2015;1.1793;1.1839;1.1848;1.1753;-0.39
9/01/2015;1.1841;1.1793;1.1848;1.1763;0.41
12/01/2015;1.1834;1.1838;1.1871;1.1786;-0.06
13/01/2015;1.1772;1.1833;1.186;1.1753;-0.52
14/01/2015;1.1789;1.1772;1.1846;1.1726;0.14
15/01/2015;1.1631;1.1789;1.1795;1.157;-1.34
16/01/2015;1.157;1.1633;1.165;1.1462;-0.52
19/01/2015;1.1606;1.1551;1.1641;1.1545;0.31
20/01/2015;1.1551;1.1606;1.1616;1.154;-0.47
21/01/2015;1.161;1.1553;1.1677;1.1542;0.51
22/01/2015;1.1366;1.161;1.1648;1.1317;-2.1
23/01/2015;1.1208;1.1366;1.1374;1.1114;-1.39
26/01/2015;1.1239;1.1186;1.1297;1.1099;0.28
27/01/2015;1.1381;1.1237;1.1423;1.1224;1.26
28/01/2015;1.1288;1.1382;1.1385;1.1276;-0.82
29/01/2015;1.132;1.1287;1.1369;1.1261;0.28
30/01/2015;1.1288;1.1321;1.1366;1.1279;-0.28
2/02/2015;1.1342;1.1284;1.1364;1.128;0.48
3/02/2015;1.1481;1.1343;1.1534;1.1313;1.23
4/02/2015;1.1347;1.1482;1.1486;1.1317;-1.17
5/02/2015;1.1477;1.1345;1.15;1.1304;1.15
6/02/2015;1.1315;1.1477;1.1488;1.1313;-1.41
9/02/2015;1.1324;1.1315;1.1359;1.1271;0.08
10/02/2015;1.1321;1.1327;1.1347;1.1274;-0.03
11/02/2015;1.1334;1.1321;1.1349;1.128;0.11
12/02/2015;1.1403;1.1334;1.1423;1.1302;0.61
13/02/2015;1.1385;1.1403;1.1443;1.138;-0.16
16/02/2015;1.1353;1.1385;1.1429;1.1317;-0.28
17/02/2015;1.1412;1.1354;1.145;1.1322;0.52
18/02/2015;1.1397;1.1412;1.1418;1.1334;-0.13
19/02/2015;1.1366;1.1397;1.145;1.1355;-0.27
20/02/2015;1.1381;1.137;1.1431;1.128;0.13
23/02/2015;1.1332;1.1385;1.1414;1.1296;-0.43
24/02/2015;1.1341;1.1336;1.136;1.1289;0.08
25/02/2015;1.1362;1.134;1.1389;1.1334;0.19
26/02/2015;1.1198;1.1361;1.1381;1.1184;-1.44
27/02/2015;1.1195;1.1199;1.1248;1.1178;-0.03
2/03/2015;1.1185;1.1187;1.1242;1.1159;-0.09
3/03/2015;1.1176;1.1183;1.1219;1.1155;-0.08
4/03/2015;1.1079;1.1178;1.1187;1.1062;-0.87
5/03/2015;1.1031;1.1079;1.1115;1.0989;-0.43
6/03/2015;1.0844;1.1033;1.1035;1.0842;-1.7
9/03/2015;1.0852;1.0832;1.0908;1.0823;0.07
10/03/2015;1.0698;1.0851;1.0856;1.0692;-1.42
11/03/2015;1.0547;1.0699;1.0718;1.0511;-1.41
12/03/2015;1.0635;1.0547;1.0684;1.0495;0.83
13/03/2015;1.0495;1.0637;1.0639;1.0462;-1.32
16/03/2015;1.0568;1.0494;1.0621;1.0459;0.7
17/03/2015;1.0598;1.0566;1.065;1.0551;0.28
18/03/2015;1.0867;1.0598;1.1033;1.0581;2.54
19/03/2015;1.066;1.0866;1.0915;1.0613;-1.9
